"species_slug","move_slug"
"glimmora","venoshock"
"gliscor","acrobatics"
"gliscor","aerial-ace"
"gliscor","agility"
"gliscor","assurance"
"gliscor","attract"
"gliscor","baton-pass"
"gliscor","breaking-swipe"
"gliscor","brick-break"
"gliscor","brutal-swing"
"gliscor","bulldoze"
"gliscor","counter"
"gliscor","crabhammer"
"gliscor","cross-poison"
"gliscor","crunch"
"gliscor","dark-pulse"
"gliscor","dig"
"gliscor","double-edge"
"gliscor","dual-wingbeat"
"gliscor","earth-power"
"gliscor","earthquake"
"gliscor","endure"
"gliscor","facade"
"gliscor","feint"
"gliscor","fire-fang"
"gliscor","fling"
"gliscor","giga-impact"
"gliscor","gunk-shot"
"gliscor","high-horsepower"
"gliscor","hyper-beam"
"gliscor","ice-fang"
"gliscor","iron-tail"
"gliscor","knock-off"
"gliscor","lunge"
"gliscor","mud-shot"
"gliscor","mud-slap"
"gliscor","night-slash"
"gliscor","payback"
"gliscor","pin-missile"
"gliscor","poison-jab"
"gliscor","power-whip"
"gliscor","protect"
"gliscor","psychic-fangs"
"gliscor","quick-attack"
"gliscor","rain-dance"
"gliscor","rest"
"gliscor","rock-slide"
"gliscor","rock-tomb"
"gliscor","round"
"gliscor","sand-tomb"
"gliscor","sandstorm"
"gliscor","scale-shot"
"gliscor","scary-face"
"gliscor","screech"
"gliscor","skitter-smack"
"gliscor","sleep-talk"
"gliscor","sludge-bomb"
"gliscor","snore"
"gliscor","spikes"
"gliscor","stealth-rock"
"gliscor","steel-wing"
"gliscor","stone-edge"
"gliscor","struggle-bug"
"gliscor","substitute"
"gliscor","sunny-day"
"gliscor","swords-dance"
"gliscor","tailwind"
"gliscor","thief"
"gliscor","throat-chop"
"gliscor","thunder-fang"
"gliscor","toxic"
"gliscor","toxic-spikes"
"gliscor","u-turn"
"gliscor","venoshock"
"gliscor","x-scissor"
"golurk","body-press"
"golurk","body-slam"
"golurk","brick-break"
"golurk","bulldoze"
"golurk","charge-beam"
"golurk","close-combat"
"golurk","confuse-ray"
"golurk","curse"
"golurk","dig"
"golurk","double-edge"
"golurk","drain-punch"
"golurk","dynamic-punch"
"golurk","earth-power"
"golurk","earthquake"
"golurk","endure"
"golurk","facade"
"golurk","fire-punch"
"golurk","flash-cannon"
"golurk","fling"
"golurk","fly"
"golurk","focus-blast"
"golurk","focus-punch"
"golurk","giga-impact"
"golurk","grass-knot"
"golurk","gravity"
"golurk","gyro-ball"
"golurk","hammer-arm"
"golurk","hard-press"
"golurk","headlong-rush"
"golurk","heat-crash"
"golurk","heavy-slam"
"golurk","helping-hand"
"golurk","hex"
"golurk","high-horsepower"
"golurk","hyper-beam"
"golurk","ice-beam"
"golurk","ice-punch"
"golurk","icy-wind"
"golurk","imprison"
"golurk","iron-defense"
"golurk","iron-head"
"golurk","knock-off"
"golurk","low-kick"
"golurk","low-sweep"
"golurk","mega-kick"
"golurk","mud-slap"
"golurk","night-shade"
"golurk","phantom-force"
"golurk","poltergeist"
"golurk","protect"
"golurk","psych-up"
"golurk","psychic"
"golurk","rain-dance"
"golurk","reflect"
"golurk","rest"
"golurk","rock-slide"
"golurk","rock-tomb"
"golurk","round"
"golurk","sandstorm"
"golurk","scorching-sands"
"golurk","self-destruct"
"golurk","shadow-ball"
"golurk","shadow-punch"
"golurk","sleep-talk"
"golurk","smack-down"
"golurk","snore"
"golurk","solar-beam"
"golurk","stealth-rock"
"golurk","stomping-tantrum"
"golurk","stone-edge"
"golurk","substitute"
"golurk","sunny-day"
"golurk","superpower"
"golurk","thief"
"golurk","thunder-punch"
"golurk","thunderbolt"
"golurk","trick"
"golurk","zen-headbutt"
"goodra","acid-armor"
"goodra","acid-spray"
"goodra","aqua-tail"
"goodra","assurance"
"goodra","blizzard"
"goodra","body-press"
"goodra","body-slam"
"goodra","breaking-swipe"
"goodra","brutal-swing"
"goodra","bulldoze"
"goodra","charm"
"goodra","chilling-water"
"goodra","counter"
"goodra","curse"
"goodra","draco-meteor"
"goodra","dragon-cheer"
"goodra","dragon-claw"
"goodra","dragon-pulse"
"goodra","dragon-tail"
"goodra","earthquake"
"goodra","endure"
"goodra","facade"
"goodra","feint"
"goodra","fire-blast"
"goodra","fire-punch"
"goodra","flail"
"goodra","flamethrower"
"goodra","focus-blast"
"goodra","focus-punch"
"goodra","giga-drain"
"goodra","giga-impact"
"goodra","hydro-pump"
"goodra","hyper-beam"
"goodra","ice-beam"
"goodra","iron-tail"
"goodra","knock-off"
"goodra","life-dew"
"goodra","mega-kick"
"goodra","mud-shot"
"goodra","muddy-water"
"goodra","outrage"
"goodra","power-whip"
"goodra","protect"
"goodra","rain-dance"
"goodra","rest"
"goodra","rock-slide"
"goodra","round"
"goodra","scald"
"goodra","skitter-smack"
"goodra","sleep-talk"
"goodra","sludge-bomb"
"goodra","sludge-wave"
"goodra","snore"
"goodra","stomping-tantrum"
"goodra","substitute"
"goodra","sunny-day"
"goodra","superpower"
"goodra","surf"
"goodra","tearful-look"
"goodra","thunder"
"goodra","thunder-punch"
"goodra","thunderbolt"
"goodra","toxic"
"goodra","water-pulse"
"goodra","weather-ball"
"goodra-hisui","acid-spray"
"goodra-hisui","ancient-power"
"goodra-hisui","blizzard"
"goodra-hisui","body-press"
"goodra-hisui","body-slam"
"goodra-hisui","breaking-swipe"
"goodra-hisui","bulldoze"
"goodra-hisui","charm"
"goodra-hisui","chilling-water"
"goodra-hisui","counter"
"goodra-hisui","curse"
"goodra-hisui","draco-meteor"
"goodra-hisui","dragon-cheer"
"goodra-hisui","dragon-claw"
"goodra-hisui","dragon-pulse"
"goodra-hisui","dragon-tail"
"goodra-hisui","earthquake"
"goodra-hisui","endure"
"goodra-hisui","facade"
"goodra-hisui","feint"
"goodra-hisui","fire-blast"
"goodra-hisui","fire-punch"
"goodra-hisui","flail"
"goodra-hisui","flamethrower"
"goodra-hisui","flash-cannon"
"goodra-hisui","giga-impact"
"goodra-hisui","gyro-ball"
"goodra-hisui","heavy-slam"
"goodra-hisui","hydro-pump"
"goodra-hisui","hyper-beam"
"goodra-hisui","ice-beam"
"goodra-hisui","ice-spinner"
"goodra-hisui","iron-head"
"goodra-hisui","iron-tail"
"goodra-hisui","knock-off"
"goodra-hisui","lash-out"
"goodra-hisui","life-dew"
"goodra-hisui","mud-shot"
"goodra-hisui","muddy-water"
"goodra-hisui","outrage"
"goodra-hisui","protect"
"goodra-hisui","rain-dance"
"goodra-hisui","rest"
"goodra-hisui","rock-slide"
"goodra-hisui","rock-tomb"
"goodra-hisui","sandstorm"
"goodra-hisui","scary-face"
"goodra-hisui","shelter"
"goodra-hisui","skitter-smack"
"goodra-hisui","sleep-talk"
"goodra-hisui","sludge-bomb"
"goodra-hisui","sludge-wave"
"goodra-hisui","steel-beam"
"goodra-hisui","stomping-tantrum"
"goodra-hisui","substitute"
"goodra-hisui","sunny-day"
"goodra-hisui","surf"
"goodra-hisui","tearful-look"
"goodra-hisui","thunder"
"goodra-hisui","thunder-punch"
"goodra-hisui","thunderbolt"
"goodra-hisui","water-pulse"
"goodra-hisui","weather-ball"
"gourgeist","ally-switch"
"gourgeist","attract"
"gourgeist","brutal-swing"
"gourgeist","bullet-seed"
"gourgeist","confuse-ray"
"gourgeist","curse"
"gourgeist","dark-pulse"
"gourgeist","destiny-bond"
"gourgeist","disable"
"gourgeist","endure"
"gourgeist","energy-ball"
"gourgeist","explosion"
"gourgeist","facade"
"gourgeist","fire-blast"
"gourgeist","flamethrower"
"gourgeist","focus-blast"
"gourgeist","foul-play"
"gourgeist","giga-drain"
"gourgeist","giga-impact"
"gourgeist","grass-knot"
"gourgeist","grassy-glide"
"gourgeist","gyro-ball"
"gourgeist","hex"
"gourgeist","hyper-beam"
"gourgeist","hypnosis"
"gourgeist","imprison"
"gourgeist","leech-seed"
"gourgeist","light-screen"
"gourgeist","moonblast"
"gourgeist","mystical-fire"
"gourgeist","nasty-plot"
"gourgeist","pain-split"
"gourgeist","phantom-force"
"gourgeist","poltergeist"
"gourgeist","power-whip"
"gourgeist","protect"
"gourgeist","psychic"
"gourgeist","rest"
"gourgeist","rock-slide"
"gourgeist","round"
"gourgeist","safeguard"
"gourgeist","scary-face"
"gourgeist","seed-bomb"
"gourgeist","self-destruct"
"gourgeist","shadow-ball"
"gourgeist","shadow-sneak"
"gourgeist","skill-swap"
"gourgeist","skitter-smack"
"gourgeist","sleep-talk"
"gourgeist","sludge-bomb"
"gourgeist","snore"
"gourgeist","solar-beam"
"gourgeist","substitute"
"gourgeist","sunny-day"
"gourgeist","thief"
"gourgeist","trick"
"gourgeist","trick-or-treat"
"gourgeist","trick-room"
"gourgeist","will-o-wisp"
"gourgeist","worry-seed"
"greninja","acrobatics"
"greninja","aerial-ace"
"greninja","blizzard"
"greninja","bounce"
"greninja","brick-break"
"greninja","brutal-swing"
"greninja","chilling-water"
"greninja","counter"
"greninja","dark-pulse"
"greninja","dig"
"greninja","dive"
"greninja","double-team"
"greninja","endure"
"greninja","extrasensory"
"greninja","facade"
"greninja","fling"
"greninja","flip-turn"
"greninja","giga-impact"
"greninja","grass-knot"
"greninja","gunk-shot"
"greninja","haze"
"greninja","helping-hand"
"greninja","hydro-cannon"
"greninja","hydro-pump"
"greninja","hyper-beam"
"greninja","ice-beam"
"greninja","ice-punch"
"greninja","icy-wind"
"greninja","liquidation"
"greninja","low-kick"
"greninja","low-sweep"
"greninja","mud-shot"
"greninja","mud-slap"
"greninja","night-slash"
"greninja","protect"
"greninja","quick-attack"
"greninja","rain-dance"
"greninja","rest"
"greninja","rock-slide"
"greninja","rock-tomb"
"greninja","role-play"
"greninja","round"
"greninja","shadow-sneak"
"greninja","skitter-smack"
"greninja","sleep-talk"
"greninja","sludge-wave"
"greninja","smack-down"
"greninja","snore"
"greninja","snowscape"
"greninja","spikes"
"greninja","substitute"
"greninja","surf"
"greninja","switcheroo"
"greninja","swords-dance"
"greninja","taunt"
"greninja","thief"
"greninja","toxic-spikes"
"greninja","trailblaze"
"greninja","u-turn"
"greninja","upper-hand"
"greninja","water-pulse"
"greninja","water-shuriken"
"greninja","waterfall"
"greninja","weather-ball"
"gyarados","aqua-tail"
"gyarados","avalanche"
"gyarados","bite"
"gyarados","blizzard"
"gyarados","body-slam"
"gyarados","bounce"
"gyarados","brutal-swing"
"gyarados","bulldoze"
"gyarados","chilling-water"
"gyarados","crunch"
"gyarados","dark-pulse"
"gyarados","dive"
"gyarados","double-edge"
"gyarados","dragon-cheer"
"gyarados","dragon-dance"
"gyarados","dragon-pulse"
"gyarados","dragon-rush"
"gyarados","dragon-tail"
"gyarados","earthquake"
"gyarados","endeavor"
"gyarados","endure"
"gyarados","facade"
"gyarados","fire-blast"
"gyarados","flail"
"gyarados","flamethrower"
"gyarados","giga-impact"
"gyarados","helping-hand"
"gyarados","hurricane"
"gyarados","hydro-pump"
"gyarados","hyper-beam"
"gyarados","ice-beam"
"gyarados","ice-fang"
"gyarados","icy-wind"
"gyarados","iron-head"
"gyarados","iron-tail"
"gyarados","lash-out"
"gyarados","muddy-water"
"gyarados","outrage"
"gyarados","payback"
"gyarados","power-whip"
"gyarados","protect"
"gyarados","rain-dance"
"gyarados","rest"
"gyarados","roar"
"gyarados","round"
"gyarados","sandstorm"
"gyarados","scald"
"gyarados","scale-shot"
"gyarados","scary-face"
"gyarados","sleep-talk"
"gyarados","snore"
"gyarados","spite"
"gyarados","stone-edge"
"gyarados","substitute"
"gyarados","sunny-day"
"gyarados","surf"
"gyarados","swagger"
"gyarados","taunt"
"gyarados","temper-flare"
"gyarados","thrash"
"gyarados","thunder"
"gyarados","thunder-wave"
"gyarados","thunderbolt"
"gyarados","uproar"
"gyarados","water-pulse"
"gyarados","waterfall"
"gyarados","whirlpool"
"hatterene","after-you"
"hatterene","agility"
"hatterene","aromatic-mist"
"hatterene","baton-pass"
"hatterene","brutal-swing"
"hatterene","calm-mind"
"hatterene","charm"
"hatterene","dark-pulse"
"hatterene","dazzling-gleam"
"hatterene","draining-kiss"
"hatterene","endure"
"hatterene","expanding-force"
"hatterene","facade"
"hatterene","future-sight"
"hatterene","giga-drain"
"hatterene","giga-impact"
"hatterene","gravity"
"hatterene","guard-swap"
"hatterene","heal-pulse"
"hatterene","healing-wish"
"hatterene","helping-hand"
"hatterene","hyper-beam"
"hatterene","imprison"
"hatterene","life-dew"
"hatterene","light-screen"
"hatterene","magic-powder"
"hatterene","magic-room"
"hatterene","misty-explosion"
"hatterene","misty-terrain"
"hatterene","mystical-fire"
"hatterene","nuzzle"
"hatterene","pain-split"
"hatterene","play-rough"
"hatterene","power-swap"
"hatterene","power-whip"
"hatterene","protect"
"hatterene","psych-up"
"hatterene","psychic"
"hatterene","psychic-noise"
"hatterene","psychic-terrain"
"hatterene","psycho-cut"
"hatterene","psyshock"
"hatterene","quash"
"hatterene","reflect"
"hatterene","rest"
"hatterene","round"
"hatterene","safeguard"
"hatterene","shadow-ball"
"hatterene","shadow-claw"
"hatterene","skill-swap"
"hatterene","sleep-talk"
"hatterene","snore"
"hatterene","stored-power"
"hatterene","substitute"
"hatterene","swords-dance"
"hatterene","thunder-wave"
"hatterene","trick"
"hatterene","trick-room"
"hatterene","wonder-room"
"hawlucha","acrobatics"
"hawlucha","aerial-ace"
"hawlucha","agility"
"hawlucha","air-slash"
"hawlucha","assurance"
"hawlucha","baton-pass"
"hawlucha","body-press"
"hawlucha","body-slam"
"hawlucha","bounce"
"hawlucha","brave-bird"
"hawlucha","brick-break"
"hawlucha","bulk-up"
"hawlucha","close-combat"
"hawlucha","coaching"
"hawlucha","cross-chop"
"hawlucha","defog"
"hawlucha","detect"
"hawlucha","dig"
"hawlucha","drain-punch"
"hawlucha","dual-wingbeat"
"hawlucha","encore"
"hawlucha","endeavor"
"hawlucha","endure"
"hawlucha","entrainment"
"hawlucha","facade"
"hawlucha","feather-dance"
"hawlucha","feint"
"hawlucha","fire-punch"
"hawlucha","fling"
"hawlucha","fly"
"hawlucha","flying-press"
"hawlucha","focus-blast"
"hawlucha","focus-punch"
"hawlucha","giga-impact"
"hawlucha","grass-knot"
"hawlucha","helping-hand"
"hawlucha","high-jump-kick"
"hawlucha","hyper-beam"
"hawlucha","iron-head"
"hawlucha","low-kick"
"hawlucha","low-sweep"
"hawlucha","lunge"
"hawlucha","mean-look"
"hawlucha","mega-kick"
"hawlucha","payback"
"hawlucha","poison-jab"
"hawlucha","protect"
"hawlucha","quick-guard"
"hawlucha","rain-dance"
"hawlucha","rest"
"hawlucha","reversal"
"hawlucha","rock-slide"
"hawlucha","rock-tomb"
"hawlucha","roost"
"hawlucha","round"
"hawlucha","sky-attack"
"hawlucha","sleep-talk"
"hawlucha","snore"
"hawlucha","steel-wing"
"hawlucha","stone-edge"
"hawlucha","substitute"
"hawlucha","sunny-day"
"hawlucha","superpower"
"hawlucha","swords-dance"
"hawlucha","taunt"
"hawlucha","thief"
"hawlucha","throat-chop"
"hawlucha","thunder-punch"
"hawlucha","trailblaze"
"hawlucha","u-turn"
"hawlucha","upper-hand"
"hawlucha","uproar"
"hawlucha","x-scissor"
"hawlucha","zen-headbutt"
"heliolisk","agility"
"heliolisk","ally-switch"
"heliolisk","attract"
"heliolisk","breaking-swipe"
"heliolisk","brutal-swing"
"heliolisk","bulldoze"
"heliolisk","charge"
"heliolisk","charge-beam"
"heliolisk","dark-pulse"
"heliolisk","dig"
"heliolisk","discharge"
"heliolisk","dragon-pulse"
"heliolisk","dragon-rush"
"heliolisk","dragon-tail"
"heliolisk","eerie-impulse"
"heliolisk","electric-terrain"
"heliolisk","electrify"
"heliolisk","electro-ball"
"heliolisk","electroweb"
"heliolisk","endure"
"heliolisk","facade"
"heliolisk","fire-punch"
"heliolisk","focus-blast"
"heliolisk","giga-impact"
"heliolisk","glare"
"heliolisk","grass-knot"
"heliolisk","hyper-beam"
"heliolisk","hyper-voice"
"heliolisk","iron-tail"
"heliolisk","light-screen"
"heliolisk","low-kick"
"heliolisk","low-sweep"
"heliolisk","mega-kick"
"heliolisk","morning-sun"
"heliolisk","mud-slap"
"heliolisk","parabolic-charge"
"heliolisk","pounce"
"heliolisk","protect"
"heliolisk","quick-attack"
"heliolisk","rain-dance"
"heliolisk","rest"
"heliolisk","rising-voltage"
"heliolisk","rock-slide"
"heliolisk","rock-tomb"
"heliolisk","round"
"heliolisk","sandstorm"
"heliolisk","scale-shot"
"heliolisk","shed-tail"
"heliolisk","sleep-talk"
"heliolisk","snore"
"heliolisk","solar-beam"
"heliolisk","substitute"
"heliolisk","sunny-day"
"heliolisk","surf"
"heliolisk","thunder"
"heliolisk","thunder-punch"
"heliolisk","thunder-wave"
"heliolisk","thunderbolt"
"heliolisk","trailblaze"
"heliolisk","u-turn"
"heliolisk","volt-switch"
"heliolisk","weather-ball"
"heliolisk","wild-charge"
"heracross","aerial-ace"
"heracross","assurance"
"heracross","body-slam"
"heracross","brick-break"
"heracross","brutal-swing"
"heracross","bug-bite"
"heracross","bug-buzz"
"heracross","bulk-up"
"heracross","bulldoze"
"heracross","bullet-seed"
"heracross","circle-throw"
"heracross","close-combat"
"heracross","coaching"
"heracross","counter"
"heracross","curse"
"heracross","detect"
"heracross","dig"
"heracross","double-edge"
"heracross","earthquake"
"heracross","endeavor"
"heracross","endure"
"heracross","facade"
"heracross","feint"
"heracross","flail"
"heracross","fling"
"heracross","focus-blast"
"heracross","focus-punch"
"heracross","giga-impact"
"heracross","helping-hand"
"heracross","high-horsepower"
"heracross","hyper-beam"
"heracross","iron-defense"
"heracross","knock-off"
"heracross","low-kick"
"heracross","lunge"
"heracross","megahorn"
"heracross","night-slash"
"heracross","pin-missile"
"heracross","pounce"
"heracross","protect"
"heracross","rain-dance"
"heracross","rest"
"heracross","reversal"
"heracross","rock-blast"
"heracross","rock-slide"
"heracross","rock-tomb"
"heracross","round"
"heracross","seismic-toss"
"heracross","shadow-claw"
"heracross","skitter-smack"
"heracross","sleep-talk"
"heracross","smack-down"
"heracross","smart-strike"
"heracross","snore"
"heracross","spikes"
"heracross","stone-edge"
"heracross","struggle-bug"
"heracross","substitute"
"heracross","sunny-day"
"heracross","swords-dance"
"heracross","thief"
"heracross","thrash"
"heracross","throat-chop"
"heracross","trailblaze"
"heracross","upper-hand"
"heracross","vacuum-wave"
"hippowdon","amnesia"
"hippowdon","bite"
"hippowdon","body-press"
"hippowdon","body-slam"
"hippowdon","bulldoze"
"hippowdon","crunch"
"hippowdon","curse"
"hippowdon","dig"
"hippowdon","double-edge"
"hippowdon","earth-power"
"hippowdon","earthquake"
"hippowdon","endure"
"hippowdon","facade"
"hippowdon","fire-fang"
"hippowdon","fissure"
"hippowdon","giga-impact"
"hippowdon","hard-press"
"hippowdon","heavy-slam"
"hippowdon","helping-hand"
"hippowdon","high-horsepower"
"hippowdon","hyper-beam"
"hippowdon","hyper-voice"
"hippowdon","ice-fang"
"hippowdon","iron-head"
"hippowdon","mud-shot"
"hippowdon","mud-slap"
"hippowdon","muddy-water"
"hippowdon","protect"
"hippowdon","rest"
"hippowdon","roar"
"hippowdon","rock-slide"
"hippowdon","rock-tomb"
"hippowdon","round"
"hippowdon","sand-tomb"
"hippowdon","sandstorm"
"hippowdon","scorching-sands"
